pair,Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
p-Low_vs_p-BoM_DOWN,ncRNA processing (GO:0034470),0.30616893242902327,159.7779778527519,0.0,0.045420231504781076,228,34,RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RPL10;RPS8;RPS4X;RPL22;RPS3A;RPL8;RPS10;KRR1;RPL6;DKC1;RPLP0;RPL30;RPL36A;RPL39;RPL9;MRTO4;RIOK1;RPL5;RRP1B;UTP20;RRP9;EXOSC3;LYAR;RPL31;RPS6;RRP36,RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RPL10;RPS8;RPS4X;RPL22;RPS3A;RPL8;RPS10;KRR1;RPL6;DKC1;RPLP0;RPL30;RPL36A;RPL39;RPL9;MRTO4;RIOK1;RPL5;RRP1B;UTP20;RRP9;EXOSC3;LYAR
p-Low_vs_p-BoM_DOWN,rRNA metabolic process (GO:0016072),0.30616893242902327,134.64988168328642,0.0,0.04972320080523403,201,34,RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RPL10;RPS8;RPS4X;RPL22;RPS3A;RPL8;RPS10;KRR1;RPL6;DKC1;RPLP0;RPL30;RPL36A;RPL39;RPL9;MRTO4;RIOK1;RPL5;RRP1B;UTP20;RRP9;EXOSC3;LYAR;RPL31;RPS6;RRP36,RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RPL10;RPS8;RPS4X;RPL22;RPS3A;RPL8;RPS10;KRR1;RPL6;DKC1;RPLP0;RPL30;RPL36A;RPL39;RPL9;MRTO4;RIOK1;RPL5;RRP1B;UTP20;RRP9;EXOSC3;LYAR
p-Low_vs_p-BoM_DOWN,translation (GO:0006412),0.2905223181588636,293.46614740056094,0.0,0.021514846502264724,233,40,RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RSL1D1;RPL10;RPS8;EEF1E1;MRPS34;RPS4X;RPL22;RPS3A;RPL8;MRPL42;RPS10;ZC3H15;RPL6;MRPS36;RPLP0;RPL30;RPL36A;RPL39;RPL9;MRTO4;FARSA;RPL5;MRPS18B;MRPL2;MRPL13;NARS;ABCF1;RPL7L1;RPL31;MRPS5;RPS6;MTERF3,RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RSL1D1;RPL10;RPS8;EEF1E1;MRPS34;RPS4X;RPL22;RPS3A;RPL8;MRPL42;RPS10;ZC3H15;RPL6;MRPS36;RPLP0;RPL30;RPL36A;RPL39;RPL9;MRTO4;FARSA;RPL5;MRPS18B
p-Low_vs_p-BoM_DOWN,gene expression (GO:0010467),0.27101263152396493,540.8088298403163,0.0,0.004781077000503272,412,46,RBM8A;RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RSL1D1;PTMA;RPL10;RPS8;RPS4X;EIF5A;RPL22;RPS3A;RPL8;SRRM1;MRPL42;RPS10;POLR2F;RPL6;MRPS36;DKC1;RPLP0;RPL30;RPL36A;RPL39;RPL9;RNPS1;RPL5;MRPS18B;SRSF9;TOPORS;MRPL13;ABCF1;SNRNP40;POLR2K;RPL31;NUP153;RBMX2;MRPS5;RPS6;POLR2A;UPF3B,RBM8A;RPS14;RPS15A;RPL35;RPS21;RPL11;RPL10A;RPS18;RPL35A;RSL1D1;PTMA;RPL10;RPS8;RPS4X;EIF5A;RPL22;RPS3A;RPL8;SRRM1;MRPL42;RPS10;POLR2F;RPL6;MRPS36;DKC1;RPLP0;RPL30;RPL36A;RPL39;RPL9;RNPS1;RPL5;MRPS18B;SRSF9;TOPORS;MRPL13;ABCF1;SNRNP40;POLR2K;RPL31;NUP153;RBMX2;MRPS5;RPS6;POLR2A
p-Low_vs_p-BoM_DOWN,cellular protein metabolic process (GO:0044267),0.18208336999931052,394.98806992614493,0.0,0.006374769334004362,485,45,UBB;RPS14;RPS15A;RPL35;RPS21;NEDD8;RPL11;RPL10A;RPS18;RPL35A;RSL1D1;RPL10;RPS8;RPS4X;RPL22;RPS3A;RPL8;CST3;MRPL42;CCDC59;RPS10;RPL6;MRPS36;UBE2N;RPLP0;RPL30;RPL36A;RPL39;RPL9;UBA3;RPL5;MRPS18B;CKAP4;EVA1A;MRPL13;ABCF1;RPL31;MRPS5;RPS6;ST3GAL6;CYR61;STOML2;IGFBP4;SIAH2;UBE2G2,UBB;RPS14;RPS15A;RPL35;RPS21;NEDD8;RPL11;RPL10A;RPS18;RPL35A;RSL1D1;RPL10;RPS8;RPS4X;RPL22;RPS3A;RPL8;CST3;MRPL42;CCDC59;RPS10;RPL6;MRPS36;UBE2N;RPLP0;RPL30;RPL36A;RPL39;RPL9;UBA3;RPL5;MRPS18B
Met-Like_parental_vs_rest_DOWN,peptide biosynthetic process (GO:0043043),0.30156249999999946,440.7674204485307,0.0,0.02222265770444257,175,38,RPL8;RPL22;RPS17;MRPS15;RPL6;MRPL42;RSL1D1;RPLP0;RPS19;MRPS36;MRPS12;RPS8;RPL37A;RPL9;MRPL35;MRPL9;RPL34;RPL30;PABPC4;RPL10A;MRPS18C;MRPS14;RPL5;RPS18;MRPS18B;MRPL13;MRPL37;RPS4X;RPL10;MRPS5;RPS10;ABCF1;RPL39;RPL31;RPL36A;RPL17;MRPL55;RPS6,RPL8;RPL22;RPS17;MRPS15;RPL6;MRPL42;RSL1D1;RPLP0;RPS19;MRPS36;MRPS12;RPS8;RPL37A;RPL9;MRPL35;MRPL9;RPL34;RPL30;PABPC4;RPL10A;MRPS18C;MRPS14;RPL5;RPS18;MRPS18B;MRPL13;MRPL37;RPS4X;RPL10;MRPS5;RPS10;ABCF1;RPL39;RPL31;RPL36A;RPL17;MRPL55;RPS6
Met-Like_parental_vs_rest_DOWN,ncRNA processing (GO:0034470),0.253642837841147,2105.401333714077,0.0,0.0,228,48,RPL8;RPL22;UBA52;RPS17;RPL6;RPLP0;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;RPL30;NOP14;RPL10A;RRP1B;RIOK1;MRPL44;UTP20;ZCCHC11;RPL5;UTP14A;RPS18;LYAR;UTP4;DKC1;EXOSC3;SMAD2;LAS1L;RPS4X;RPL10;MDN1;SSB;EBNA1BP2;RIOK3;EXOSC4;RPS10;RPP21;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6;RRP36,RPL8;RPL22;UBA52;RPS17;RPL6;RPLP0;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;RPL30;NOP14;RPL10A;RRP1B;RIOK1;MRPL44;UTP20;ZCCHC11;RPL5;UTP14A;RPS18;LYAR;UTP4;DKC1;EXOSC3;SMAD2;LAS1L;RPS4X;RPL10;MDN1;SSB;EBNA1BP2;RIOK3;EXOSC4;RPS10;RPP21;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6
Met-Like_parental_vs_rest_DOWN,rRNA metabolic process (GO:0016072),0.25111136732249756,1996.3353702138536,0.0,0.0,201,46,RPL8;RPL22;UBA52;RPS17;RPL6;RPLP0;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;RPL30;NOP14;RPL10A;RRP1B;RIOK1;CD3EAP;UTP20;RPL5;UTP14A;RPS18;LYAR;UTP4;DKC1;EXOSC3;LAS1L;RPS4X;RPL10;MDN1;EBNA1BP2;RIOK3;NIFK;EXOSC4;RPS10;RPP21;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6;RRP36,RPL8;RPL22;UBA52;RPS17;RPL6;RPLP0;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;RPL30;NOP14;RPL10A;RRP1B;RIOK1;CD3EAP;UTP20;RPL5;UTP14A;RPS18;LYAR;UTP4;DKC1;EXOSC3;LAS1L;RPS4X;RPL10;MDN1;EBNA1BP2;RIOK3;NIFK;EXOSC4;RPS10;RPP21;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6
Met-Like_parental_vs_rest_DOWN,rRNA processing (GO:0006364),0.2494955938281646,718.0539653247406,0.0,0.010347057555507654,203,46,RPL8;RPL22;UBA52;RPS17;RPL6;RSL1D1;RPLP0;RRP15;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;RPL30;NOP14;RPL10A;RRP1B;RIOK1;UTP20;RPL5;UTP14A;RPS18;LYAR;UTP4;DKC1;EXOSC3;LAS1L;RPS4X;RPL10;MDN1;EBNA1BP2;RIOK3;EXOSC4;RPS10;RPP21;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6;RRP36,RPL8;RPL22;UBA52;RPS17;RPL6;RSL1D1;RPLP0;RRP15;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;RPL30;NOP14;RPL10A;RRP1B;RIOK1;UTP20;RPL5;UTP14A;RPS18;LYAR;UTP4;DKC1;EXOSC3;LAS1L;RPS4X;RPL10;MDN1;EBNA1BP2;RIOK3;EXOSC4;RPS10;RPP21;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6
Met-Like_parental_vs_rest_DOWN,translation (GO:0006412),0.23582530463940493,451.2262475125398,0.0,0.02716102608320759,233,47,RPL8;RPL22;RPS17;MRPS15;RPL6;MRPL42;RSL1D1;RPLP0;RPS19;MRPS36;MRPS12;RPS8;RPL37A;RPL9;MRPL35;MRPL9;EEF1E1;EIF4H;RPL34;RPL30;PABPC4;FARSA;RPL10A;MRPS18C;MRPS14;ZC3H15;RPL5;RPS18;RPL7L1;MRPS18B;MRPL13;MRPL37;RPS4X;RPL10;MRPS5;RPS10;ABCF1;RPL39;RPL31;GATC;RPL36A;RPL17;NARS;MRPL55;RPS6;MRPL2;MTERF3,RPL8;RPL22;RPS17;MRPS15;RPL6;MRPL42;RSL1D1;RPLP0;RPS19;MRPS36;MRPS12;RPS8;RPL37A;RPL9;MRPL35;MRPL9;EEF1E1;EIF4H;RPL34;RPL30;PABPC4;FARSA;RPL10A;MRPS18C;MRPS14;ZC3H15;RPL5;RPS18;RPL7L1;MRPS18B;MRPL13;MRPL37;RPS4X;RPL10;MRPS5;RPS10;ABCF1;RPL39;RPL31;GATC;RPL36A;RPL17;NARS;MRPL55;RPS6;MRPL2
Met-Like_parental_vs_rest_DOWN,ribosome biogenesis (GO:0042254),0.22069537755467594,617.7688350090449,0.0,0.010185384781202846,227,53,NPM1;RPL8;RPL22;UBA52;RPS17;RPL6;RPLP0;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;NOP16;RPL30;NIP7;NOP14;PAK1IP1;RPL10A;RRP1B;RIOK1;GNL2;UTP20;RPL5;SDAD1;UTP14A;RPS18;AAMP;LYAR;UTP4;DKC1;EXOSC3;LAS1L;RPS4X;RPL10;MDN1;EBNA1BP2;RIOK3;EXOSC4;RPS10;RPP21;NVL;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6;MTERF3;RRP36,NPM1;RPL8;RPL22;UBA52;RPS17;RPL6;RPLP0;RPS19;MRPS12;RPS8;RPL37A;RPL9;KRR1;RPL34;NOP16;RPL30;NIP7;NOP14;PAK1IP1;RPL10A;RRP1B;RIOK1;GNL2;UTP20;RPL5;SDAD1;UTP14A;RPS18;AAMP;LYAR;UTP4;DKC1;EXOSC3;LAS1L;RPS4X;RPL10;MDN1;EBNA1BP2;RIOK3;EXOSC4;RPS10;RPP21;NVL;WDR46;RPL39;RPL31;RPL36A;RPL17;BYSL;ISG20L2;RPS6
9_vs_proxy_parental_UP,metaphase plate congression (GO:0051310),0.7777346365104354,2.57023492375851,0.0,0.0,45,23,KIF2C;CDCA8;FAM83D;PSRC1;KIF14;CCNB1;GEM;KIFC1;KIF18A;CENPE;NDC80;CENPF;SPDL1;CHMP5;KIF22;RRS1;KPNB1;PINX1;CHMP1A;CHMP7;RAB11A;CDCA5;SEH1L,KIF2C;CDCA8;FAM83D;PSRC1;KIF14;CCNB1;GEM;KIFC1;KIF18A;CENPE;NDC80;CENPF;SPDL1
9_vs_proxy_parental_UP,mitotic metaphase plate congression (GO:0007080),0.7312852387332901,2.3605863901975828,0.0,0.000267614037201655,44,22,KIF2C;CDCA8;PSRC1;KIF14;CCNB1;KIFC1;KIF18A;CENPE;NDC80;SPDL1;NUF2;CHMP5;KIF22;RRS1;KPNB1;PINX1;CHMP1A;CHMP7;RAB11A;CDCA5;CENPC;SEH1L,KIF2C;CDCA8;PSRC1;KIF14;CCNB1;KIFC1;KIF18A;CENPE;NDC80;SPDL1;NUF2
9_vs_proxy_parental_UP,sister chromatid segregation (GO:0000819),0.6782424187680124,2.071173991236774,0.0,0.008028421116049652,33,15,PLK1;CDCA8;TOP2A;KIFC1;KIF18A;KNSTRN;NDC80;SPAG5;NUSAP1;KIF18B;ESPL1;SMC4;NSL1;ZWINT;RAN,PLK1;CDCA8;TOP2A;KIFC1;KIF18A;KNSTRN;NDC80
9_vs_proxy_parental_UP,regulation of cytokinesis (GO:0032465),0.6339157410740686,2.100165593515521,0.0,0.006325422697493665,78,23,AURKA;PLK1;KIF14;KIF20A;KIF23;KIF20B;CDC25B;PRC1;RACGAP1;AURKB;PKN2;PIK3C3;CETN2;CDC42;SH3GLB1;ECT2;CALM2;CIT;E2F7;GIPC1;RAB11A;AHCTF1;RHOA,AURKA;PLK1;KIF14;KIF20A;KIF23;KIF20B;CDC25B;PRC1;RACGAP1;AURKB
9_vs_proxy_parental_UP,regulation of immune response (GO:0050776),0.6067483871677646,1.9138277993955362,0.0010309278350515464,0.04148017576625654,252,20,TRAC;RAET1E;CLEC2B;SLAMF7;HLA-B;BTN3A1;BTN2A1;BCL6;HLA-C;IRF1;MICB;PILRB;ICAM2;HLA-E;BIRC3;XIAP;CSK;MICA;HLA-A;FKBP1A,TRAC;RAET1E;CLEC2B;SLAMF7;HLA-B;BTN3A1;BTN2A1;BCL6;HLA-C;IRF1
9_vs_proxy_parental_UP,regulation of mitotic spindle organization (GO:0060236),0.606106043989618,1.915900587774356,0.0031512605042016808,0.04308061265540369,36,17,PLK1;PSRC1;BORA;TACC3;TPX2;PMEPA1;CCSAP;HSPA1B;GPSM2;CEP97;CHMP5;RAE1;GNAI1;HSPA1A;STAG2;NUMA1;CHMP1A,PLK1;PSRC1;BORA;TACC3;TPX2;PMEPA1;CCSAP;HSPA1B
9_vs_proxy_parental_UP,cytoskeleton-dependent cytokinesis (GO:0061640),0.6039802768207777,2.035754273592725,0.0,0.011596608278738384,71,26,CENPA;PLK1;KIF4A;KIF20A;CKAP2;KIF23;RACGAP1;INCENP;AURKB;RHOC;DCTN3;CEP55;SEPT6;NUSAP1;ANLN;ESPL1;RASA1;ECT2;CIT;RTKN2;USP8;RAB35;SON;SPTBN1;RHOA;STMN1,CENPA;PLK1;KIF4A;KIF20A;CKAP2;KIF23;RACGAP1;INCENP;AURKB;RHOC;DCTN3;CEP55;SEPT6;NUSAP1;ANLN
9_vs_proxy_parental_UP,microtubule cytoskeleton organization involved in mitosis (GO:1902850),0.6034002911139635,1.9826943590158939,0.0,0.02146487590054941,45,26,AURKA;CCNB1;KIF4A;TTK;CENPE;TACC3;NDC80;AURKB;KIF11;NUF2;SUN2;GPSM2;PCNT;NUSAP1;STIL;ESPL1;WDR62;RCC1;MECP2;SPC25;KPNB1;CLASP2;DCTN2;SBDS;RAN;STMN1,AURKA;CCNB1;KIF4A;TTK;CENPE;TACC3;NDC80;AURKB;KIF11;NUF2;SUN2;GPSM2;PCNT;NUSAP1;STIL
9_vs_proxy_parental_UP,mitotic sister chromatid segregation (GO:0000070),0.5932992717216315,2.072146745571366,0.0,0.008474444511385742,83,43,PLK1;KIF2C;CDCA8;PSRC1;KIF14;CCNB1;KIFC1;KIF18A;CENPE;DLGAP5;NCAPH;KIF23;KNSTRN;NDC80;PRC1;SPDL1;NCAPG;SPAG5;NUSAP1;PHF23;AKAP8L;KIF18B;ESPL1;CHMP5;NCAPD2;KIF22;CHTF8;NIPBL;PAPD7;SMC4;RRS1;KPNB1;NSL1;PINX1;CHMP1A;CHMP7;WAPL;RAB11A;CDCA5;ZWINT;SEH1L;NAA50;RAN,PLK1;KIF2C;CDCA8;PSRC1;KIF14;CCNB1;KIFC1;KIF18A;CENPE;DLGAP5;NCAPH;KIF23;KNSTRN;NDC80;PRC1;SPDL1
9_vs_proxy_parental_UP,mitotic spindle organization (GO:0007052),0.5907687149019372,2.057422058276418,0.0,0.009047903162532147,75,34,AURKA;CCNB1;KIF4A;KIFC1;TTK;CENPE;KIF23;TPX2;NDC80;PRC1;AURKB;KIF11;NUF2;SUN2;BIRC5;GPSM2;PCNT;MZT1;STIL;BIRC3;WDR62;XIAP;CEP192;RCC1;MECP2;SPC25;KPNB1;CLASP2;RAB11A;DCTN2;SBDS;RHOA;RAN;STMN1,AURKA;CCNB1;KIF4A;KIFC1;TTK;CENPE;KIF23;TPX2;NDC80;PRC1;AURKB;KIF11;NUF2;SUN2;BIRC5;GPSM2;PCNT;MZT1;STIL
9_vs_proxy_parental_DOWN,peptide biosynthetic process (GO:0043043),0.5957658542367782,2708.6185285518945,0.0,0.0,175,29,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;MRPL52;RPL29;RPS23;MRPL36;RPS25;RPS16;MRPS16;RPS27;MRPL11;RPL28;RPL41;RPS2;RPSA;RPS19;COA1;RPLP1;RPL39L;MRPL23,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;MRPL52;RPL29;RPS23;MRPL36;RPS25;RPS16;MRPS16;RPS27;MRPL11;RPL28;RPL41;RPS2;RPSA;RPS19;COA1;RPLP1
9_vs_proxy_parental_DOWN,nuclear-transcribed mRNA catabolic process (GO:0000956),0.520408660425074,379.7207548508441,0.0,0.043294270833333336,175,27,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;RPS25;RPS16;RPS27;RPL28;RPL41;MAGOHB;RPS2;RPSA;PAIP1;RPS19;EXOSC7;RPLP1;ATM;UPF1,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;RPS25;RPS16;RPS27;RPL28;RPL41;MAGOHB;RPS2;RPSA;PAIP1;RPS19;EXOSC7;RPLP1
9_vs_proxy_parental_DOWN,ribosome biogenesis (GO:0042254),0.44793417739676716,689.00115360431,0.0,0.02734375,227,31,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;MRPL36;RPS25;RPS16;RPS27;RPL28;RPL41;XRN2;RPS2;RPSA;RPS19;NOM1;EXOSC7;RPLP1;WDR18;NOL8;PIH1D1;GTF3A;DDX49,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;MRPL36;RPS25;RPS16;RPS27;RPL28;RPL41;XRN2;RPS2;RPSA;RPS19;NOM1;EXOSC7;RPLP1;WDR18;NOL8;PIH1D1;GTF3A
9_vs_proxy_parental_DOWN,translation (GO:0006412),0.44724634588945816,393.48162558572835,0.0,0.046875,233,34,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;MRPL52;RPL29;RPS23;MRPL36;RPS25;RPS16;MRPS16;RPS27;MRPL11;RPL28;RPL41;EEF1B2;RPS2;RPSA;RPS19;COA1;RPLP1;MRPL57;LARS;RPL39L;MRPL23;IARS2;RPL22L1,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;MRPL52;RPL29;RPS23;MRPL36;RPS25;RPS16;MRPS16;RPS27;MRPL11;RPL28;RPL41;EEF1B2;RPS2;RPSA;RPS19;COA1;RPLP1;MRPL57;LARS;RPL39L
9_vs_proxy_parental_DOWN,rRNA metabolic process (GO:0016072),0.4449215021019547,310.2796584209292,0.0,0.04921875,201,30,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;RPS25;RPS16;RPS27;RPL28;RPL41;XRN2;RPS2;RPSA;CD3EAP;RPS19;EXOSC7;RPLP1;WDR18;NOL8;PIH1D1;GTF3A;DDX49,RPS15A;RPL24;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;RPS25;RPS16;RPS27;RPL28;RPL41;XRN2;RPS2;RPSA;CD3EAP;RPS19;EXOSC7;RPLP1;WDR18;NOL8;PIH1D1;GTF3A
9_vs_proxy_parental_DOWN,ncRNA processing (GO:0034470),0.4125605011744682,811.398471396815,0.0,0.036458333333333336,228,31,RPS15A;RPL24;HNRNPA2B1;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;RPS25;RPS16;RPS27;RPL28;RPL41;XRN2;RPS2;RPSA;RPS19;EXOSC7;RPLP1;DICER1;WDR18;NOL8;PIH1D1;DDX49;ADAT1,RPS15A;RPL24;HNRNPA2B1;RPS27A;RPL27;RPS7;RPL32;RPL37;RPS13;RPL13A;RPS20;RPS26;RPL29;RPS23;RPS25;RPS16;RPS27;RPL28;RPL41;XRN2;RPS2;RPSA;RPS19;EXOSC7;RPLP1;DICER1;WDR18;NOL8
8_vs_proxy_parental_UP,positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.7002104365630897,2.0673303025753227,0.0,0.020818185730561805,202,22,CCL2;CCL26;CD74;INSR;ROR1;ABCA7;PRKCZ;RAP1A;F2RL1;ATP6AP1;EPHA2;F2R;RAPGEF2;FBXW7;IGF1R;GCNT2;PTPN11;PDE8A;CTGF;PHB2;PHB;DDT,CCL2;CCL26;CD74;INSR;ROR1;ABCA7;PRKCZ
8_vs_proxy_parental_UP,regulation of inflammatory response (GO:0050727),0.6945716554956191,1.9912814139872208,0.0021141649048625794,0.03712630924633941,167,16,SAA1;CCL26;ADAMTS12;NOV;MVK;GATA3;MAPK13;SHARPIN;PTPN2;XIAP;PPARG;MAPK14;OTULIN;PARK7;PSMA6;DDT,SAA1;CCL26;ADAMTS12;NOV;MVK;GATA3;MAPK13
8_vs_proxy_parental_UP,cellular response to interferon-gamma (GO:0071346),0.6917364643099073,2.015341033147641,0.0010384215991692627,0.03788452260418719,117,17,CCL2;CCL26;GBP1;OAS3;HLA-B;HLA-C;DAPK3;HLA-A;TRIM38;CAMK2D;IRF1;PDE12;HLA-E;CD58;STAT1;JAK1;GAPDH,CCL2;CCL26;GBP1;OAS3;HLA-B
8_vs_proxy_parental_UP,positive regulation of MAPK cascade (GO:0043410),0.6405535236981139,2.0031045540655357,0.0,0.0376710027505404,290,33,CCL2;CCL26;CD74;TENM1;INSR;ROR1;ABCA7;TNFRSF1B;PRKCZ;RAP1A;TGFB2;F2RL1;ATP6AP1;EDN1;VEGFA;EPHA2;F2R;RAPGEF2;FBXW7;ROBO1;TAOK3;IGF1R;GCNT2;PTPN11;DHX33;PDE8A;CD40;CTGF;PHB2;IRAK1;EIF2AK2;PHB;DDT,CCL2;CCL26;CD74;TENM1;INSR;ROR1;ABCA7;TNFRSF1B;PRKCZ
8_vs_proxy_parental_UP,regulation of ERK1 and ERK2 cascade (GO:0070372),0.6344830680995902,1.9781119784245222,0.0,0.03957743001524387,248,32,CCL2;CCL26;CD74;INSR;ROR1;GBP1;ABCA7;DUSP6;PRKCZ;TIMP3;CYR61;RAP1A;F2RL1;ATP6AP1;RANBP9;PTPN2;EPHA2;SMAD4;F2R;RAPGEF2;FBXW7;DUSP3;LYN;IGF1R;GCNT2;PTPN11;PDE8A;PTPN1;CTGF;PHB2;PHB;DDT,CCL2;CCL26;CD74;INSR;ROR1;GBP1;ABCA7;DUSP6;PRKCZ;TIMP3;CYR61;RAP1A
8_vs_proxy_parental_DOWN,mRNA processing (GO:0006397),0.37988203269675014,411.9420742581103,0.0,0.042828965905888985,284,29,SNRPG;PCBP1;SRSF7;RSRC1;SRSF5;HNRNPA0;GTF2H5;SFPQ;SNRPA;WBP11;SRSF6;PRPF31;CPSF3;BUD31;LSM8;THOC6;MAGOHB;ZMAT2;SON;GTF2H2;DDX39A;POLR2I;LSM5;NAA38;HNRNPUL1;CCNH;AGGF1;SYMPK;DHX32,SNRPG;PCBP1;SRSF7;RSRC1;SRSF5;HNRNPA0;GTF2H5;SFPQ;SNRPA;WBP11;SRSF6;PRPF31;CPSF3;BUD31;LSM8;THOC6;MAGOHB;ZMAT2;SON;GTF2H2;DDX39A;POLR2I;LSM5;NAA38;HNRNPUL1;CCNH;AGGF1
8_vs_proxy_parental_DOWN,viral process (GO:0016032),0.2594265351125296,546.010554563299,0.0,0.042077580539119,221,35,RPLP1;RPL4;RPS23;RPS29;RPS11;PPIA;RPS16;RPL29;AP2M1;AP2S1;RPS19;EIF3F;RPS25;RPL41;RPSA;RPL13A;RPL28;RPS27;CALCOCO2;TPR;RAC1;NUP98;TSG101;NUCKS1;AP1S2;AP1M2;CHMP4A;AP2A1;TP53;HIPK2;PACS1;NEDD4;AP2B1;CHMP2A;CTBP2,RPLP1;RPL4;RPS23;RPS29;RPS11;PPIA;RPS16;RPL29;AP2M1;AP2S1;RPS19;EIF3F;RPS25;RPL41;RPSA;RPL13A;RPL28;RPS27;CALCOCO2;TPR;RAC1;NUP98;TSG101;NUCKS1;AP1S2;AP1M2;CHMP4A;AP2A1;TP53;HIPK2;PACS1;NEDD4;AP2B1;CHMP2A
7_vs_proxy_parental_DOWN,cotranslational protein targeting to membrane (GO:0006613),0.3049880968857859,520.6756713049766,0.0,0.005045726900031536,94,64,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;SRPRA;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;SSR2;RPL35;RPL18;RPL27A;RPS7;SRP54;SRP68;UBA52;RPL27;RPS9;RPL38,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;SRPRA;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;SSR2;RPL35
